"t","m","id","id2","cve","valor","DesGeo"
2016,2,"i131","a","25",345000,"E"
2016,3,"i131","a","25",405000,"E"
2016,4,"i131","a","25",405000,"E"
2012,2,"i131","a","26",0,"E"
2012,3,"i131","a","26",0,"E"
2012,4,"i131","a","26",0,"E"
2013,1,"i131","a","26",0,"E"
2013,2,"i131","a","26",0,"E"
2013,3,"i131","a","26",15000,"E"
2013,4,"i131","a","26",15000,"E"
2014,1,"i131","a","26",15000,"E"
2014,2,"i131","a","26",15000,"E"
2014,3,"i131","a","26",152000,"E"
2014,4,"i131","a","26",152000,"E"
2015,1,"i131","a","26",152000,"E"
2015,2,"i131","a","26",152000,"E"
2015,3,"i131","a","26",152000,"E"
2015,4,"i131","a","26",252000,"E"
2016,1,"i131","a","26",302000,"E"
2016,2,"i131","a","26",302000,"E"
2016,3,"i131","a","26",302000,"E"
2016,4,"i131","a","26",302000,"E"
2012,2,"i131","a","27",0,"E"
2012,3,"i131","a","27",0,"E"
2012,4,"i131","a","27",0,"E"
2013,1,"i131","a","27",0,"E"
2013,2,"i131","a","27",0,"E"
2013,3,"i131","a","27",0,"E"
2013,4,"i131","a","27",0,"E"
2014,1,"i131","a","27",0,"E"
2014,2,"i131","a","27",0,"E"
2014,3,"i131","a","27",0,"E"
2014,4,"i131","a","27",0,"E"
2015,1,"i131","a","27",0,"E"
2015,2,"i131","a","27",220000,"E"
2015,3,"i131","a","27",220000,"E"
2015,4,"i131","a","27",270000,"E"
2016,1,"i131","a","27",530000,"E"
2016,2,"i131","a","27",730000,"E"
2016,3,"i131","a","27",730000,"E"
2016,4,"i131","a","27",730000,"E"
2012,2,"i131","a","28",0,"E"
2012,3,"i131","a","28",0,"E"
2012,4,"i131","a","28",0,"E"
2013,1,"i131","a","28",0,"E"
2013,2,"i131","a","28",0,"E"
2013,3,"i131","a","28",0,"E"
2013,4,"i131","a","28",0,"E"
2014,1,"i131","a","28",0,"E"
2014,2,"i131","a","28",0,"E"
2014,3,"i131","a","28",0,"E"
2014,4,"i131","a","28",0,"E"
2015,1,"i131","a","28",0,"E"
2015,2,"i131","a","28",17000,"E"
2015,3,"i131","a","28",17000,"E"
2015,4,"i131","a","28",17000,"E"
2016,1,"i131","a","28",207000,"E"
2016,2,"i131","a","28",207000,"E"
2016,3,"i131","a","28",207000,"E"
2016,4,"i131","a","28",207000,"E"
2012,2,"i131","a","3",0,"E"
2012,3,"i131","a","3",0,"E"
2012,4,"i131","a","3",0,"E"
2013,1,"i131","a","3",0,"E"
2013,2,"i131","a","3",0,"E"
2013,3,"i131","a","3",0,"E"
2013,4,"i131","a","3",0,"E"
2014,1,"i131","a","3",0,"E"
2014,2,"i131","a","3",0,"E"
2014,3,"i131","a","3",0,"E"
2014,4,"i131","a","3",0,"E"
2015,1,"i131","a","3",0,"E"
2015,2,"i131","a","3",0,"E"
2015,3,"i131","a","3",0,"E"
2015,4,"i131","a","3",0,"E"
2016,1,"i131","a","3",40000,"E"
2016,2,"i131","a","3",135000,"E"
2016,3,"i131","a","3",135000,"E"
2016,4,"i131","a","3",135000,"E"
2012,2,"i131","a","30",0,"E"
2012,3,"i131","a","30",0,"E"
2012,4,"i131","a","30",0,"E"
2013,1,"i131","a","30",0,"E"
2013,2,"i131","a","30",50000,"E"
2013,3,"i131","a","30",50000,"E"
2013,4,"i131","a","30",50000,"E"
2014,1,"i131","a","30",50000,"E"
2014,2,"i131","a","30",50000,"E"
2014,3,"i131","a","30",50000,"E"
2014,4,"i131","a","30",50000,"E"
2015,1,"i131","a","30",50000,"E"
2015,2,"i131","a","30",50000,"E"
2015,3,"i131","a","30",240000,"E"
2015,4,"i131","a","30",418000,"E"
2016,1,"i131","a","30",568000,"E"
2016,2,"i131","a","30",818000,"E"
2016,3,"i131","a","30",833000,"E"
2016,4,"i131","a","30",833000,"E"
2012,2,"i131","a","31",0,"E"
2012,3,"i131","a","31",0,"E"
2012,4,"i131","a","31",0,"E"
2013,1,"i131","a","31",0,"E"
2013,2,"i131","a","31",0,"E"
2013,3,"i131","a","31",0,"E"
2013,4,"i131","a","31",0,"E"
2014,1,"i131","a","31",0,"E"
2014,2,"i131","a","31",0,"E"
2014,3,"i131","a","31",0,"E"
2014,4,"i131","a","31",0,"E"
2015,1,"i131","a","31",0,"E"
2015,2,"i131","a","31",0,"E"
2015,3,"i131","a","31",122000,"E"
2015,4,"i131","a","31",122000,"E"
2016,1,"i131","a","31",122000,"E"
2016,2,"i131","a","31",222000,"E"
2016,3,"i131","a","31",222000,"E"
2016,4,"i131","a","31",222000,"E"
2012,2,"i131","a","32",0,"E"
2012,3,"i131","a","32",0,"E"
2012,4,"i131","a","32",0,"E"
2013,1,"i131","a","32",0,"E"
2013,2,"i131","a","32",21750,"E"
2013,3,"i131","a","32",21750,"E"
2013,4,"i131","a","32",21750,"E"
2014,1,"i131","a","32",141750,"E"
2014,2,"i131","a","32",141750,"E"
2014,3,"i131","a","32",141750,"E"
2014,4,"i131","a","32",141750,"E"
2015,1,"i131","a","32",141750,"E"
2015,2,"i131","a","32",241750,"E"
2015,3,"i131","a","32",241750,"E"
2015,4,"i131","a","32",241750,"E"
2016,1,"i131","a","32",241750,"E"
2016,2,"i131","a","32",241750,"E"
2016,3,"i131","a","32",241750,"E"
2016,4,"i131","a","32",241750,"E"
2012,2,"i131","a","4",0,"E"
2012,3,"i131","a","4",0,"E"
2012,4,"i131","a","4",0,"E"
2013,1,"i131","a","4",0,"E"
2013,2,"i131","a","4",0,"E"
2013,3,"i131","a","4",0,"E"
2013,4,"i131","a","4",0,"E"
2014,1,"i131","a","4",0,"E"
2014,2,"i131","a","4",0,"E"
2014,3,"i131","a","4",0,"E"
2014,4,"i131","a","4",0,"E"
2015,1,"i131","a","4",0,"E"
2015,2,"i131","a","4",0,"E"
2015,3,"i131","a","4",0,"E"
2015,4,"i131","a","4",0,"E"
2016,1,"i131","a","4",0,"E"
2016,2,"i131","a","4",40000,"E"
2016,3,"i131","a","4",40000,"E"
2016,4,"i131","a","4",40000,"E"
2012,2,"i131","a","5",0,"E"
2012,3,"i131","a","5",0,"E"
2012,4,"i131","a","5",0,"E"
2013,1,"i131","a","5",0,"E"
2013,2,"i131","a","5",0,"E"
2013,3,"i131","a","5",0,"E"
2013,4,"i131","a","5",0,"E"
2014,1,"i131","a","5",0,"E"
2014,2,"i131","a","5",0,"E"
2014,3,"i131","a","5",0,"E"
2014,4,"i131","a","5",0,"E"
2015,1,"i131","a","5",50000,"E"
2015,2,"i131","a","5",50000,"E"
2015,3,"i131","a","5",50000,"E"
2015,4,"i131","a","5",50000,"E"
2016,1,"i131","a","5",50000,"E"
2016,2,"i131","a","5",3e+05,"E"
2016,3,"i131","a","5",413000,"E"
2016,4,"i131","a","5",413000,"E"
2012,2,"i131","a","6",0,"E"
2012,3,"i131","a","6",0,"E"
2012,4,"i131","a","6",0,"E"
2013,1,"i131","a","6",0,"E"
2013,2,"i131","a","6",0,"E"
2013,3,"i131","a","6",0,"E"
2013,4,"i131","a","6",0,"E"
2014,1,"i131","a","6",0,"E"
2014,2,"i131","a","6",0,"E"
2014,3,"i131","a","6",0,"E"
2014,4,"i131","a","6",0,"E"
2015,1,"i131","a","6",0,"E"
2015,2,"i131","a","6",30000,"E"
2015,3,"i131","a","6",30000,"E"
2015,4,"i131","a","6",30000,"E"
2016,1,"i131","a","6",30000,"E"
2016,2,"i131","a","6",30000,"E"
2016,3,"i131","a","6",30000,"E"
2016,4,"i131","a","6",30000,"E"
2012,2,"i131","a","7",0,"E"
2012,3,"i131","a","7",0,"E"
2012,4,"i131","a","7",0,"E"
2013,1,"i131","a","7",0,"E"
2013,2,"i131","a","7",0,"E"
2013,3,"i131","a","7",0,"E"
2013,4,"i131","a","7",0,"E"
2014,1,"i131","a","7",0,"E"
2014,2,"i131","a","7",0,"E"
2014,3,"i131","a","7",0,"E"
2014,4,"i131","a","7",0,"E"
2015,1,"i131","a","7",0,"E"
2015,2,"i131","a","7",50000,"E"
2015,3,"i131","a","7",50000,"E"
2015,4,"i131","a","7",1e+05,"E"
2016,1,"i131","a","7",1e+05,"E"
2016,2,"i131","a","7",220000,"E"
2016,3,"i131","a","7",220000,"E"
2016,4,"i131","a","7",220000,"E"
2012,2,"i131","a","8",0,"E"
2012,3,"i131","a","8",0,"E"
2012,4,"i131","a","8",0,"E"
2013,1,"i131","a","8",0,"E"
2013,2,"i131","a","8",0,"E"
2013,3,"i131","a","8",0,"E"
2013,4,"i131","a","8",16000,"E"
2014,1,"i131","a","8",16000,"E"
2014,2,"i131","a","8",16000,"E"
2014,3,"i131","a","8",16000,"E"
2014,4,"i131","a","8",16000,"E"
2015,1,"i131","a","8",16000,"E"
2015,2,"i131","a","8",51000,"E"
2015,3,"i131","a","8",51000,"E"
2015,4,"i131","a","8",51000,"E"
2016,1,"i131","a","8",76000,"E"
2016,2,"i131","a","8",76000,"E"
2016,3,"i131","a","8",76000,"E"
2016,4,"i131","a","8",76000,"E"
2012,2,"i131","a","9",0,"E"
2012,3,"i131","a","9",0,"E"
2012,4,"i131","a","9",0,"E"
2013,1,"i131","a","9",120000,"E"
2013,2,"i131","a","9",235750,"E"
2013,3,"i131","a","9",285750,"E"
2013,4,"i131","a","9",455750,"E"
2014,1,"i131","a","9",455750,"E"
2014,2,"i131","a","9",585750,"E"
2014,3,"i131","a","9",615750,"E"
2014,4,"i131","a","9",760750,"E"
2015,1,"i131","a","9",789750,"E"
2015,2,"i131","a","9",982750,"E"
2015,3,"i131","a","9",2067750,"E"
2015,4,"i131","a","9",3512750,"E"
2016,1,"i131","a","9",5819750,"E"
2016,2,"i131","a","9",6729750,"E"
2016,3,"i131","a","9",6894750,"E"
2016,4,"i131","a","9",6894750,"E"
2012,2,"i131","b","0",0,"N"
2012,3,"i131","b","0",0,"N"
2012,4,"i131","b","0",70000,"N"
2013,1,"i131","b","0",198000,"N"
2013,2,"i131","b","0",293000,"N"
2013,3,"i131","b","0",293000,"N"
2013,4,"i131","b","0",443000,"N"
2014,1,"i131","b","0",756000,"N"
2014,2,"i131","b","0",1071000,"N"
2014,3,"i131","b","0",1181000,"N"
2014,4,"i131","b","0",1961000,"N"
2015,1,"i131","b","0",2366000,"N"
2015,2,"i131","b","0",2646000,"N"
2015,3,"i131","b","0",2846000,"N"
2015,4,"i131","b","0",3347000,"N"
2016,1,"i131","b","0",3739000,"N"
2016,2,"i131","b","0",4540000,"N"
2016,3,"i131","b","0",4610000,"N"
2016,4,"i131","b","0",4610000,"N"
2012,2,"i131","b","10",0,"E"
2012,3,"i131","b","10",0,"E"
2012,4,"i131","b","10",0,"E"
2013,1,"i131","b","10",0,"E"
2013,2,"i131","b","10",0,"E"
2013,3,"i131","b","10",0,"E"
2013,4,"i131","b","10",0,"E"
2014,1,"i131","b","10",0,"E"
2014,2,"i131","b","10",0,"E"
2014,3,"i131","b","10",0,"E"
2014,4,"i131","b","10",0,"E"
2015,1,"i131","b","10",30000,"E"
2015,2,"i131","b","10",30000,"E"
2015,3,"i131","b","10",30000,"E"
2015,4,"i131","b","10",30000,"E"
2016,1,"i131","b","10",30000,"E"
2016,2,"i131","b","10",30000,"E"
2016,3,"i131","b","10",30000,"E"
2016,4,"i131","b","10",30000,"E"
2012,2,"i131","b","14",0,"E"
2012,3,"i131","b","14",0,"E"
2012,4,"i131","b","14",0,"E"
2013,1,"i131","b","14",0,"E"
2013,2,"i131","b","14",0,"E"
2013,3,"i131","b","14",0,"E"
2013,4,"i131","b","14",0,"E"
2014,1,"i131","b","14",0,"E"
2014,2,"i131","b","14",0,"E"
2014,3,"i131","b","14",0,"E"
2014,4,"i131","b","14",0,"E"
2015,1,"i131","b","14",0,"E"
2015,2,"i131","b","14",1e+05,"E"
2015,3,"i131","b","14",1e+05,"E"
2015,4,"i131","b","14",1e+05,"E"
2016,1,"i131","b","14",1e+05,"E"
2016,2,"i131","b","14",150000,"E"
2016,3,"i131","b","14",150000,"E"
2016,4,"i131","b","14",150000,"E"
2012,2,"i131","b","15",0,"E"
2012,3,"i131","b","15",0,"E"
2012,4,"i131","b","15",0,"E"
2013,1,"i131","b","15",0,"E"
2013,2,"i131","b","15",0,"E"
2013,3,"i131","b","15",0,"E"
2013,4,"i131","b","15",30000,"E"
2014,1,"i131","b","15",30000,"E"
2014,2,"i131","b","15",30000,"E"
2014,3,"i131","b","15",30000,"E"
2014,4,"i131","b","15",30000,"E"
2015,1,"i131","b","15",55000,"E"
2015,2,"i131","b","15",75000,"E"
2015,3,"i131","b","15",85000,"E"
2015,4,"i131","b","15",85000,"E"
2016,1,"i131","b","15",135000,"E"
2016,2,"i131","b","15",190000,"E"
2016,3,"i131","b","15",190000,"E"
2016,4,"i131","b","15",190000,"E"
2012,2,"i131","b","17",0,"E"
2012,3,"i131","b","17",0,"E"
2012,4,"i131","b","17",0,"E"
2013,1,"i131","b","17",0,"E"
2013,2,"i131","b","17",0,"E"
2013,3,"i131","b","17",0,"E"
2013,4,"i131","b","17",0,"E"
2014,1,"i131","b","17",0,"E"
2014,2,"i131","b","17",0,"E"
2014,3,"i131","b","17",0,"E"
2014,4,"i131","b","17",0,"E"
2015,1,"i131","b","17",0,"E"
2015,2,"i131","b","17",0,"E"
2015,3,"i131","b","17",0,"E"
2015,4,"i131","b","17",0,"E"
2016,1,"i131","b","17",0,"E"
2016,2,"i131","b","17",0,"E"
2016,3,"i131","b","17",55000,"E"
2016,4,"i131","b","17",55000,"E"
2012,2,"i131","b","2",0,"E"
2012,3,"i131","b","2",0,"E"
2012,4,"i131","b","2",0,"E"
2013,1,"i131","b","2",0,"E"
2013,2,"i131","b","2",30000,"E"
2013,3,"i131","b","2",30000,"E"
2013,4,"i131","b","2",30000,"E"
2014,1,"i131","b","2",30000,"E"
2014,2,"i131","b","2",30000,"E"
2014,3,"i131","b","2",30000,"E"
2014,4,"i131","b","2",30000,"E"
2015,1,"i131","b","2",30000,"E"
2015,2,"i131","b","2",30000,"E"
2015,3,"i131","b","2",30000,"E"
2015,4,"i131","b","2",30000,"E"
2016,1,"i131","b","2",30000,"E"
2016,2,"i131","b","2",30000,"E"
2016,3,"i131","b","2",30000,"E"
2016,4,"i131","b","2",30000,"E"
2012,2,"i131","b","21",0,"E"
2012,3,"i131","b","21",0,"E"
2012,4,"i131","b","21",0,"E"
2013,1,"i131","b","21",0,"E"
2013,2,"i131","b","21",0,"E"
2013,3,"i131","b","21",0,"E"
2013,4,"i131","b","21",0,"E"
2014,1,"i131","b","21",0,"E"
2014,2,"i131","b","21",0,"E"
2014,3,"i131","b","21",0,"E"
2014,4,"i131","b","21",0,"E"
2015,1,"i131","b","21",0,"E"
2015,2,"i131","b","21",0,"E"
2015,3,"i131","b","21",10000,"E"
2015,4,"i131","b","21",60000,"E"
2016,1,"i131","b","21",112000,"E"
2016,2,"i131","b","21",112000,"E"
2016,3,"i131","b","21",112000,"E"
2016,4,"i131","b","21",112000,"E"
2012,2,"i131","b","25",0,"E"
2012,3,"i131","b","25",0,"E"
2012,4,"i131","b","25",0,"E"
2013,1,"i131","b","25",0,"E"
2013,2,"i131","b","25",0,"E"
2013,3,"i131","b","25",0,"E"
2013,4,"i131","b","25",0,"E"
2014,1,"i131","b","25",0,"E"
2014,2,"i131","b","25",0,"E"
2014,3,"i131","b","25",0,"E"
2014,4,"i131","b","25",0,"E"
2015,1,"i131","b","25",20000,"E"
2015,2,"i131","b","25",20000,"E"
2015,3,"i131","b","25",20000,"E"
2015,4,"i131","b","25",20000,"E"
2016,1,"i131","b","25",20000,"E"
2016,2,"i131","b","25",20000,"E"
2016,3,"i131","b","25",20000,"E"
2016,4,"i131","b","25",20000,"E"
2012,2,"i131","b","26",0,"E"
2012,3,"i131","b","26",0,"E"
2012,4,"i131","b","26",0,"E"
2013,1,"i131","b","26",0,"E"
2013,2,"i131","b","26",0,"E"
2013,3,"i131","b","26",0,"E"
2013,4,"i131","b","26",0,"E"
2014,1,"i131","b","26",0,"E"
2014,2,"i131","b","26",0,"E"
2014,3,"i131","b","26",0,"E"
2014,4,"i131","b","26",0,"E"
2015,1,"i131","b","26",0,"E"
2015,2,"i131","b","26",0,"E"
2015,3,"i131","b","26",0,"E"
2015,4,"i131","b","26",0,"E"
2016,1,"i131","b","26",50000,"E"
2016,2,"i131","b","26",50000,"E"
2016,3,"i131","b","26",50000,"E"
2016,4,"i131","b","26",50000,"E"
2012,2,"i131","b","30",0,"E"
2012,3,"i131","b","30",0,"E"
2012,4,"i131","b","30",0,"E"
2013,1,"i131","b","30",0,"E"
2013,2,"i131","b","30",0,"E"
2013,3,"i131","b","30",0,"E"
2013,4,"i131","b","30",0,"E"
2014,1,"i131","b","30",0,"E"
2014,2,"i131","b","30",0,"E"
2014,3,"i131","b","30",0,"E"
2014,4,"i131","b","30",0,"E"
2015,1,"i131","b","30",0,"E"
2015,2,"i131","b","30",0,"E"
2015,3,"i131","b","30",0,"E"
2015,4,"i131","b","30",0,"E"
2016,1,"i131","b","30",0,"E"
2016,2,"i131","b","30",0,"E"
2016,3,"i131","b","30",15000,"E"
2016,4,"i131","b","30",15000,"E"
2012,2,"i131","b","32",0,"E"
2012,3,"i131","b","32",0,"E"
2012,4,"i131","b","32",0,"E"
2013,1,"i131","b","32",0,"E"
2013,2,"i131","b","32",0,"E"
2013,3,"i131","b","32",0,"E"
2013,4,"i131","b","32",0,"E"
2014,1,"i131","b","32",20000,"E"
2014,2,"i131","b","32",20000,"E"
2014,3,"i131","b","32",20000,"E"
2014,4,"i131","b","32",20000,"E"
2015,1,"i131","b","32",20000,"E"
2015,2,"i131","b","32",20000,"E"
2015,3,"i131","b","32",20000,"E"
2015,4,"i131","b","32",20000,"E"
2016,1,"i131","b","32",20000,"E"
2016,2,"i131","b","32",20000,"E"
2016,3,"i131","b","32",20000,"E"
2016,4,"i131","b","32",20000,"E"
2012,2,"i131","b","9",0,"E"
2012,3,"i131","b","9",0,"E"
2012,4,"i131","b","9",0,"E"
2013,1,"i131","b","9",0,"E"
2013,2,"i131","b","9",0,"E"
2013,3,"i131","b","9",0,"E"
2013,4,"i131","b","9",0,"E"
2014,1,"i131","b","9",0,"E"
2014,2,"i131","b","9",0,"E"
2014,3,"i131","b","9",0,"E"
2014,4,"i131","b","9",0,"E"
2015,1,"i131","b","9",0,"E"
2015,2,"i131","b","9",0,"E"
2015,3,"i131","b","9",0,"E"
2015,4,"i131","b","9",0,"E"
2016,1,"i131","b","9",60000,"E"
2016,2,"i131","b","9",60000,"E"
2016,3,"i131","b","9",60000,"E"
2016,4,"i131","b","9",60000,"E"
2012,2,"i131","c","0",0,"N"
2012,3,"i131","c","0",132750,"N"
2012,4,"i131","c","0",752750,"N"
2013,1,"i131","c","0",1247500,"N"
2013,2,"i131","c","0",1754000,"N"
2013,3,"i131","c","0",2648250,"N"
2013,4,"i131","c","0",5216500,"N"
2014,1,"i131","c","0",9005250,"N"
2014,2,"i131","c","0",11636250,"N"
2014,3,"i131","c","0",14220250,"N"
2014,4,"i131","c","0",18819250,"N"
2015,1,"i131","c","0",24148250,"N"
2015,2,"i131","c","0",30041250,"N"
2015,3,"i131","c","0",34061250,"N"
2015,4,"i131","c","0",44635250,"N"
2016,1,"i131","c","0",54244250,"N"
2016,2,"i131","c","0",64177250,"N"
2016,3,"i131","c","0",65131250,"N"
2016,4,"i131","c","0",65131250,"N"
2012,2,"i131","c","10",0,"E"
2012,3,"i131","c","10",0,"E"
2012,4,"i131","c","10",0,"E"
2013,1,"i131","c","10",0,"E"
2013,2,"i131","c","10",0,"E"
2013,3,"i131","c","10",0,"E"
2013,4,"i131","c","10",0,"E"
2014,1,"i131","c","10",15000,"E"
2014,2,"i131","c","10",15000,"E"
2014,3,"i131","c","10",15000,"E"
2014,4,"i131","c","10",15000,"E"
2015,1,"i131","c","10",195000,"E"
2015,2,"i131","c","10",195000,"E"
2015,3,"i131","c","10",195000,"E"
2015,4,"i131","c","10",195000,"E"
2016,1,"i131","c","10",195000,"E"
2016,2,"i131","c","10",195000,"E"
2016,3,"i131","c","10",195000,"E"
2016,4,"i131","c","10",195000,"E"
2012,2,"i131","c","11",0,"E"
2012,3,"i131","c","11",0,"E"
2012,4,"i131","c","11",0,"E"
2013,1,"i131","c","11",0,"E"
2013,2,"i131","c","11",0,"E"
2013,3,"i131","c","11",0,"E"
2013,4,"i131","c","11",0,"E"
2014,1,"i131","c","11",0,"E"
2014,2,"i131","c","11",0,"E"
2014,3,"i131","c","11",0,"E"
2014,4,"i131","c","11",0,"E"
2015,1,"i131","c","11",0,"E"
2015,2,"i131","c","11",0,"E"
2015,3,"i131","c","11",0,"E"
2015,4,"i131","c","11",0,"E"
2016,1,"i131","c","11",125000,"E"
2016,2,"i131","c","11",125000,"E"
2016,3,"i131","c","11",125000,"E"
2016,4,"i131","c","11",125000,"E"
2012,2,"i131","c","14",0,"E"
2012,3,"i131","c","14",0,"E"
2012,4,"i131","c","14",0,"E"
2013,1,"i131","c","14",35000,"E"
2013,2,"i131","c","14",35000,"E"
2013,3,"i131","c","14",35000,"E"
2013,4,"i131","c","14",105000,"E"
2014,1,"i131","c","14",105000,"E"
2014,2,"i131","c","14",105000,"E"
2014,3,"i131","c","14",105000,"E"
2014,4,"i131","c","14",105000,"E"
2015,1,"i131","c","14",105000,"E"
2015,2,"i131","c","14",105000,"E"
2015,3,"i131","c","14",105000,"E"
2015,4,"i131","c","14",557000,"E"
2016,1,"i131","c","14",677000,"E"
2016,2,"i131","c","14",927000,"E"
2016,3,"i131","c","14",927000,"E"
2016,4,"i131","c","14",927000,"E"
2012,2,"i131","c","15",0,"E"
2012,3,"i131","c","15",0,"E"
2012,4,"i131","c","15",0,"E"
2013,1,"i131","c","15",0,"E"
2013,2,"i131","c","15",37000,"E"
2013,3,"i131","c","15",37000,"E"
2013,4,"i131","c","15",37000,"E"
2014,1,"i131","c","15",37000,"E"
2014,2,"i131","c","15",182000,"E"
2014,3,"i131","c","15",182000,"E"
2014,4,"i131","c","15",182000,"E"
2015,1,"i131","c","15",182000,"E"
2015,2,"i131","c","15",212000,"E"
2015,3,"i131","c","15",227000,"E"
2015,4,"i131","c","15",732000,"E"
2016,1,"i131","c","15",1092000,"E"
2016,2,"i131","c","15",1277000,"E"
2016,3,"i131","c","15",1277000,"E"
2016,4,"i131","c","15",1277000,"E"
2012,2,"i131","c","16",0,"E"
2012,3,"i131","c","16",0,"E"
2012,4,"i131","c","16",0,"E"
2013,1,"i131","c","16",0,"E"
2013,2,"i131","c","16",0,"E"
2013,3,"i131","c","16",0,"E"
2013,4,"i131","c","16",0,"E"
2014,1,"i131","c","16",0,"E"
2014,2,"i131","c","16",250000,"E"
2014,3,"i131","c","16",250000,"E"
2014,4,"i131","c","16",250000,"E"
2015,1,"i131","c","16",250000,"E"
2015,2,"i131","c","16",3e+05,"E"
2015,3,"i131","c","16",3e+05,"E"
2015,4,"i131","c","16",3e+05,"E"
2016,1,"i131","c","16",3e+05,"E"
2016,2,"i131","c","16",3e+05,"E"
2016,3,"i131","c","16",3e+05,"E"
2016,4,"i131","c","16",3e+05,"E"
2012,2,"i131","c","17",0,"E"
2012,3,"i131","c","17",0,"E"
2012,4,"i131","c","17",0,"E"
2013,1,"i131","c","17",0,"E"
2013,2,"i131","c","17",0,"E"
2013,3,"i131","c","17",0,"E"
2013,4,"i131","c","17",0,"E"
2014,1,"i131","c","17",0,"E"
2014,2,"i131","c","17",0,"E"
2014,3,"i131","c","17",0,"E"
2014,4,"i131","c","17",0,"E"
2015,1,"i131","c","17",0,"E"
2015,2,"i131","c","17",0,"E"
2015,3,"i131","c","17",0,"E"
2015,4,"i131","c","17",250000,"E"
2016,1,"i131","c","17",250000,"E"
2016,2,"i131","c","17",410000,"E"
2016,3,"i131","c","17",410000,"E"
2016,4,"i131","c","17",410000,"E"
2012,2,"i131","c","19",0,"E"
2012,3,"i131","c","19",0,"E"
2012,4,"i131","c","19",0,"E"
2013,1,"i131","c","19",0,"E"
2013,2,"i131","c","19",0,"E"
2013,3,"i131","c","19",0,"E"
2013,4,"i131","c","19",0,"E"
2014,1,"i131","c","19",0,"E"
2014,2,"i131","c","19",0,"E"
2014,3,"i131","c","19",0,"E"
2014,4,"i131","c","19",0,"E"
2015,1,"i131","c","19",0,"E"
2015,2,"i131","c","19",0,"E"
2015,3,"i131","c","19",130000,"E"
2015,4,"i131","c","19",512000,"E"
2016,1,"i131","c","19",762000,"E"
2016,2,"i131","c","19",822000,"E"
2016,3,"i131","c","19",902000,"E"
2016,4,"i131","c","19",902000,"E"
2012,2,"i131","c","2",0,"E"
2012,3,"i131","c","2",0,"E"
2012,4,"i131","c","2",0,"E"
2013,1,"i131","c","2",0,"E"
2013,2,"i131","c","2",0,"E"
2013,3,"i131","c","2",0,"E"
2013,4,"i131","c","2",0,"E"
2014,1,"i131","c","2",0,"E"
2014,2,"i131","c","2",0,"E"
2014,3,"i131","c","2",0,"E"
2014,4,"i131","c","2",0,"E"
2015,1,"i131","c","2",0,"E"
2015,2,"i131","c","2",1e+05,"E"
2015,3,"i131","c","2",1e+05,"E"
2015,4,"i131","c","2",175000,"E"
2016,1,"i131","c","2",175000,"E"
2016,2,"i131","c","2",235000,"E"
2016,3,"i131","c","2",235000,"E"
2016,4,"i131","c","2",235000,"E"
2012,2,"i131","c","22",0,"E"
2012,3,"i131","c","22",0,"E"
2012,4,"i131","c","22",0,"E"
2013,1,"i131","c","22",0,"E"
2013,2,"i131","c","22",45000,"E"
2013,3,"i131","c","22",45000,"E"
2013,4,"i131","c","22",45000,"E"
2014,1,"i131","c","22",45000,"E"
2014,2,"i131","c","22",45000,"E"
2014,3,"i131","c","22",45000,"E"
2014,4,"i131","c","22",45000,"E"
2015,1,"i131","c","22",45000,"E"
2015,2,"i131","c","22",87000,"E"
2015,3,"i131","c","22",87000,"E"
2015,4,"i131","c","22",337000,"E"
2016,1,"i131","c","22",371000,"E"
2016,2,"i131","c","22",751000,"E"
2016,3,"i131","c","22",751000,"E"
2016,4,"i131","c","22",751000,"E"
2012,2,"i131","c","23",0,"E"
2012,3,"i131","c","23",0,"E"
2012,4,"i131","c","23",0,"E"
2013,1,"i131","c","23",0,"E"
2013,2,"i131","c","23",0,"E"
2013,3,"i131","c","23",0,"E"
2013,4,"i131","c","23",0,"E"
2014,1,"i131","c","23",0,"E"
2014,2,"i131","c","23",0,"E"
2014,3,"i131","c","23",0,"E"
2014,4,"i131","c","23",0,"E"
2015,1,"i131","c","23",0,"E"
2015,2,"i131","c","23",70000,"E"
2015,3,"i131","c","23",70000,"E"
2015,4,"i131","c","23",280000,"E"
2016,1,"i131","c","23",280000,"E"
2016,2,"i131","c","23",310000,"E"
2016,3,"i131","c","23",310000,"E"
2016,4,"i131","c","23",310000,"E"
2012,2,"i131","c","24",0,"E"
2012,3,"i131","c","24",0,"E"
2012,4,"i131","c","24",48000,"E"
2013,1,"i131","c","24",48000,"E"
2013,2,"i131","c","24",48000,"E"
2013,3,"i131","c","24",48000,"E"
2013,4,"i131","c","24",48000,"E"
2014,1,"i131","c","24",48000,"E"
2014,2,"i131","c","24",48000,"E"
2014,3,"i131","c","24",48000,"E"
2014,4,"i131","c","24",48000,"E"
2015,1,"i131","c","24",48000,"E"
2015,2,"i131","c","24",168000,"E"
2015,3,"i131","c","24",168000,"E"
2015,4,"i131","c","24",258000,"E"
2016,1,"i131","c","24",388000,"E"
2016,2,"i131","c","24",388000,"E"
2016,3,"i131","c","24",388000,"E"
2016,4,"i131","c","24",388000,"E"
2012,2,"i131","c","25",0,"E"
2012,3,"i131","c","25",0,"E"
2012,4,"i131","c","25",0,"E"
2013,1,"i131","c","25",0,"E"
2013,2,"i131","c","25",0,"E"
2013,3,"i131","c","25",0,"E"
2013,4,"i131","c","25",0,"E"
